1.290915104968694607e+02,4.343574614182557525e+00,1.812278883789814245e+03,3.848688282607444933e+01,-1.396630321514712705e+02,1.487516980759894523e+03,1.938071235856800172e+02,1.866619379023147189e+02,1.491634045365524798e+03,-1.269358406829540797e+01,-1.917549760495871283e+02,1.126990260962836828e+03,3.137368537897947363e+02,1.965441260989615557e+02,1.140480665201311467e+03,2.428286922893153701e+02,-1.888627595898096843e+02,1.043169870699751982e+03,4.357665745000530251e+02,-5.264774875900457118e+01,1.057391353890050141e+03,-3.839924183951336545e+01,1.418580045996452554e+01,9.963799392444789191e+02,1.926426816621297462e+02,2.135743524849605706e+02,1.054854519112597245e+03,9.461108127816018509e+01,-4.964736518861951708e+01,4.897213555158942313e+02,4.452889907779324403e+02,-7.004434154684076930e+00,7.700363147414884679e+02,8.374413453263500173e+00,-2.101570284413355694e+00,1.005486336590607266e+00,2.844459308822784465e+02,-5.801043198084812502e+00,3.273987775065253345e+02,2.304875971019246776e+02,-3.660710584080038643e+01,2.246375918779261127e+00,4.360175837975328932e+02,-1.845678790744848357e+02,3.037634992275729928e+02
1.330632638399681582e+02,4.565492994703504337e+00,1.810708423964860231e+03,4.132739445343705853e+01,-1.404046806142239348e+02,1.485283588521022011e+03,1.973874469238648430e+02,1.867799399367727347e+02,1.492573239994870619e+03,-1.032475335701022345e+01,-1.895108026558347660e+02,1.126732009265114129e+03,3.186194317977740411e+02,1.956513836556672459e+02,1.145256800408192476e+03,2.430586590222145844e+02,-1.892801277861826748e+02,1.047986233337465592e+03,4.416732317592771437e+02,-4.845796874046743596e+01,1.066236211793705934e+03,-3.599972666814520039e+01,2.032742199982607190e+01,9.955277780922631337e+02,1.932536886576362747e+02,2.177548180190084963e+02,1.053475801531361640e+03,9.609640355667789891e+01,-4.980300561964844519e+01,4.899031200624261828e+02,4.439678123137005059e+02,-1.875503317521065583e+00,7.715224884089986972e+02,6.688011855855563681e+00,-2.005069285437400595e+00,1.738792667905293854e+00,2.814575486781785116e+02,-2.878799701116122378e+00,3.277917958725329299e+02,2.314375216963243247e+02,-3.465929155771277692e+01,2.590211120146008739e+00,4.331164132153035098e+02,-1.782966594158328917e+02,2.994488325973528617e+02
1.339353907094354099e+02,4.937230418630861095e+00,1.810040948578130383e+03,4.274796779564180582e+01,-1.371163498618777794e+02,1.484968330683479962e+03,1.992512399675852635e+02,1.883751223165940587e+02,1.492162733812984698e+03,-1.251126988625178171e+01,-1.831328320781088337e+02,1.124149071984516468e+03,3.196897740683308484e+02,1.968981347936438624e+02,1.145241614452570957e+03,2.410916395094766358e+02,-1.880958869345494122e+02,1.038277508611996836e+03,4.417232526581991010e+02,-4.615746618983951066e+01,1.062314541541679546e+03,-3.926672780011855934e+01,2.597475302513856832e+01,9.938469078604573497e+02,1.927653925848030951e+02,2.234589483358903976e+02,1.050972164481267328e+03,9.601599903286989957e+01,-4.669295211733668793e+01,4.890727065202562471e+02,4.373976460818458918e+02,4.327247021558605411e+00,7.549999465429506245e+02,4.949535518457267358e+00,-1.804851496083529128e+00,1.384572569485385429e+00,2.875371357993341235e+02,-4.402188237818450034e+00,3.056965221125181529e+02,2.315949070298183017e+02,-3.583871788741348041e+01,2.710305029542166011e+00,4.380731449551400942e+02,-1.780363740820026806e+02,2.829198992576355067e+02
1.332151056919030623e+02,4.825478170142901035e+00,1.810015459699775874e+03,4.380653124797596831e+01,-1.325102353329822336e+02,1.485323943419565239e+03,2.018170905941878175e+02,1.902165105131093696e+02,1.490931380096149724e+03,-1.791840503207393454e+01,-1.778405836004040452e+02,1.120870532624992165e+03,3.195523654384624024e+02,1.979996699256031434e+02,1.143882593155543873e+03,2.349096436106965484e+02,-1.850569661602836504e+02,1.021136495385590592e+03,4.385883211353848878e+02,-4.548482036273139784e+01,1.051120929571878150e+03,-4.472279077650566137e+01,3.042558739585382455e+01,9.928458986862325446e+02,1.918541005349917157e+02,2.289225866978601971e+02,1.048583329929391539e+03,9.498603636933430039e+01,-4.250056465470345302e+01,4.884146925685196265e+02,4.288294205157736769e+02,9.819104010273576932e+00,7.306627452583715012e+02,4.405147451241234080e+00,-1.702972690308001802e+00,-6.490940124920996368e-02,2.996215283973216970e+02,-9.738007492132169318e+00,2.743453026494531741e+02,2.313473204751833237e+02,-3.674454244975927963e+01,2.461491638806013071e+00,4.475178515007343663e+02,-1.851910418518895085e+02,2.626444079241639997e+02
1.324450772339334037e+02,4.784480507862099330e+00,1.808407818850432704e+03,4.481446806202539079e+01,-1.291865971646036542e+02,1.483567070667598728e+03,2.042259991451756775e+02,1.916402544309406721e+02,1.489194798567559246e+03,-2.191696580716907761e+01,-1.764177952773248421e+02,1.119094009170886238e+03,3.189453504229975920e+02,1.980557641950755396e+02,1.142262078223890057e+03,2.278235496861419165e+02,-1.839195550140171918e+02,1.005683451876694107e+03,4.358591450525207165e+02,-4.541350632143098665e+01,1.038608622757097237e+03,-4.901983882324725528e+01,3.403878304210394390e+01,9.921400120542509740e+02,1.908771228683699235e+02,2.325764642703596223e+02,1.046709922341095989e+03,9.422817884158072843e+01,-3.910039244874184305e+01,4.878731968487281279e+02,4.207669850037192987e+02,1.050838236012043581e+01,7.105630923083801918e+02,4.945955762535490408e+00,-1.880086332474775190e+00,-3.418439673367856813e-02,3.097281252241430707e+02,-1.798142802326970013e+01,2.510323584497774618e+02,2.303322295642171866e+02,-3.610526670258931858e+01,2.825394143791264412e+00,4.540227967185218745e+02,-1.973811037631420504e+02,2.466747372386838890e+02
1.323147805096378988e+02,3.993939378246864180e+00,1.806398318941892967e+03,4.557472989047647616e+01,-1.292728228083424256e+02,1.481798483675676835e+03,2.058678841690946228e+02,1.919158380079470589e+02,1.487827983030281075e+03,-2.614547966502121312e+01,-1.765363818341372166e+02,1.118984594313936213e+03,3.181431186009580188e+02,1.972343667996999557e+02,1.140917421197510976e+03,2.220364105712233709e+02,-1.845067274736168201e+02,9.943919170240617404e+02,4.350062993557215805e+02,-4.747988352892173225e+01,1.029551157783385634e+03,-5.193924472165798534e+01,3.700537987546499608e+01,9.921070131202027369e+02,1.902852607640218707e+02,2.336057792499847778e+02,1.045081539537418848e+03,9.346116025249168047e+01,-3.728966222124580554e+01,4.874597105028536816e+02,4.134365752923895343e+02,7.829700534040625826e+00,6.945487673275540601e+02,5.742976689974994997e+00,-1.552979532052091827e+00,4.278178531846634769e-01,3.156349699144677743e+02,-2.681173264347819440e+01,2.346238893422233218e+02,2.292372427012284106e+02,-3.374343932866338491e+01,4.143077784242887418e+00,4.569411035790367350e+02,-2.115829343315779170e+02,2.336153084882984103e+02
1.335545191763495154e+02,3.791812972620164146e+00,1.803908213370615613e+03,4.703932473021542648e+01,-1.297303159534186534e+02,1.479874268399223411e+03,2.078300296230127628e+02,1.917366254868214810e+02,1.486655747917703366e+03,-2.964789818627939155e+01,-1.745268362408622238e+02,1.118630562895091771e+03,3.186776222951198747e+02,1.954843876316813294e+02,1.140508435110138635e+03,2.172076376289263067e+02,-1.830377818880291443e+02,9.863152876400024525e+02,4.352008326664805509e+02,-5.013810961286503698e+01,1.023694414718123653e+03,-5.376288093384053468e+01,4.049734358021134994e+01,9.916722988607211846e+02,1.899272071830430946e+02,2.335498213371881775e+02,1.042706408778488367e+03,9.266532837974688164e+01,-3.554491232602481432e+01,4.865450935079283568e+02,4.056651882518282264e+02,5.359689236769668241e+00,6.814128923299510916e+02,6.462079283390551154e+00,-9.028639561350075837e-01,1.272312655788859104e+00,3.190816074595721830e+02,-3.582267444894296204e+01,2.212525796965475138e+02,2.285840189608035189e+02,-3.105885542882839445e+01,5.727518930954094145e+00,4.588664350133805101e+02,-2.265539648965474271e+02,2.229110319772486264e+02
1.356939845495585075e+02,4.510116841950775779e+00,1.801329539793128788e+03,4.910211593496744342e+01,-1.287628310817855208e+02,1.477982852994645327e+03,2.098539596410388981e+02,1.920192466331506012e+02,1.485238357403456121e+03,-3.200961031583325678e+01,-1.713001719721252698e+02,1.116972144688223580e+03,3.185316924509963883e+02,1.952450457274413793e+02,1.139476003157306650e+03,2.128999924987488725e+02,-1.782782524431007687e+02,9.775082577697314719e+02,4.341834525313634572e+02,-4.900605527171944686e+01,1.016303714684657734e+03,-5.492899681000173473e+01,4.532786728509165641e+01,9.901677135004915726e+02,1.897634641124934944e+02,2.349701828243212276e+02,1.039645411641780356e+03,9.192491178364642224e+01,-3.327478987863543125e+01,4.856548221527742726e+02,3.976890552328136437e+02,5.463647096403065007e+00,6.692563073085241285e+02,6.239400107333096912e+00,-3.817612846050337794e-01,2.249108919078551594e+00,3.233412748865216031e+02,-4.303710548888113863e+01,2.083313186391708314e+02,2.279549594885080523e+02,-2.945265352339390574e+01,6.713667616573484764e+00,4.614493428327610332e+02,-2.368959238731102914e+02,2.145073100618080844e+02
1.381372813024761399e+02,5.597330710223786809e+00,1.798408724792315297e+03,5.161313149833382141e+01,-1.266174430152427703e+02,1.475558452834162836e+03,2.119888864779045150e+02,1.930538511557949732e+02,1.482810731037460982e+03,-3.293540748816371888e+01,-1.698554772653985196e+02,1.114427380843199671e+03,3.183301965139173717e+02,1.974127055901551557e+02,1.136903185774126769e+03,2.072625311614814336e+02,-1.732560046245624790e+02,9.665715650168414186e+02,4.321349873852102519e+02,-4.336167384653242607e+01,1.005708291725120262e+03,-5.678367040104825492e+01,4.972505794460164452e+01,9.884310978995952155e+02,1.893945523536768860e+02,2.370854295784362762e+02,1.036611387049917084e+03,9.040710182119138949e+01,-3.113859943041774159e+01,4.852759066153749927e+02,3.901343402115862773e+02,7.366041618170584115e+00,6.563986141849372871e+02,5.319688400010321061e+00,-5.534290464684374911e-01,2.484603289507589352e+00,3.300534776910097889e+02,-4.942649224678018527e+01,1.949226851638441644e+02,2.268447118470745636e+02,-2.872514390508573001e+01,6.970267313605742032e+00,4.642435681257997544e+02,-2.438405908925344647e+02,2.080437638061223993e+02
1.399503752995283605e+02,8.217043401096589150e+00,1.794899268699407685e+03,5.382677065023886342e+01,-1.223308683104842203e+02,1.472425538587387337e+03,2.139074253949637239e+02,1.958601773941396118e+02,1.479340589842021700e+03,-3.355650101888325310e+01,-1.676666748642183506e+02,1.111300002354852040e+03,3.179007143554441654e+02,2.011426647286339175e+02,1.133121958906287318e+03,2.004028457493433564e+02,-1.661426096443556162e+02,9.546009459942331432e+02,4.291554334694906174e+02,-3.655204789745619109e+01,9.939758975597038670e+02,-5.896050067000774675e+01,5.510852451882897185e+01,9.869865124880029725e+02,1.892123082517088619e+02,2.412621771350990798e+02,1.034260691096396840e+03,8.885424373297391298e+01,-2.825420436473132213e+01,4.855023210652473153e+02,3.821583424792484038e+02,1.065762879226736004e+01,6.449625951460841407e+02,4.778665915284847188e+00,-6.899164215719792992e-01,2.130711436449367113e+00,3.378475041860493207e+02,-5.499090942784505387e+01,1.827952922551313577e+02,2.256423464891804542e+02,-2.733446486487845561e+01,6.585464014117874854e+00,4.646665858765355779e+02,-2.486734017411375817e+02,2.043487470226637299e+02
